position,person,personID,start,end
United States representative,William Reynolds Archer,Q364679,1971-01-03,2001-01-03
United States representative,Charles B. Rangel,Q368091,1971-01-03,2017-01-03
United States representative,Bill Young,Q862680,1971-01-03,2013-10-18
United States representative,Ralph Regula,Q4347781,1973-01-03,2009-01-03
United States representative,Benjamin A. Gilman,Q4888163,1973-01-03,2003-01-03
United States representative,Pete Stark,Q965768,1973-01-03,2013-01-03
United States representative,John Murtha,Q982347,1974-02-05,2010-02-08
United States representative,George Miller,Q966352,1975,2015
United States representative,John J. LaFalce,Q13219122,1975-01-03,2003-01-03
United States representative,Henry Hyde,Q3132849,1975-01-03,2007-01-03
United States representative,Jim Oberstar,Q465775,1975-01-03,2011-01-03
United States representative,William F. Goodling,Q8008793,1975-01-03,2001-01-03
United States representative,Dick Gephardt,Q1209677,1977-01-03,2005-01-03
United States representative,Jim Leach,Q1689138,1977-01-03,2007-01-03
United States representative,Nick Rahall,Q262534,1977-01-03,2015-01-03
United States representative,Ike Skelton,Q433891,1977-01-03,2011-01-03
United States representative,Bruce Vento,Q609379,1977-01-03,2000-10-10
United States representative,Bob Stump,Q888270,1977-01-03,2003-01-03
United States representative,Norman D. Dicks,Q970246,1977-01-03,2013-01-03
United States representative,Doug Bereuter,Q1251707,1979,2004
United States representative,Martin Frost,Q1903813,1979,2005
United States representative,Tom Petri,Q969776,1979,2015
United States representative,Tony P. Hall,Q2442580,1979-01-03,2002-09-09
United States representative,Martin Olav Sabo,Q473050,1979-01-03,2007-01-03
United States representative,Billy Tauzin,Q863238,1980,2005
United States representative,Frank Wolf,Q1444483,1981,2015
United States representative,Joe Skeen,Q1664440,1981-01-03,2003-01-03
United States representative,"Thomas J. Bliley, Jr.",Q2424940,1981-01-03,2001-01-03
United States representative,Marge Roukema,Q509273,1981-01-03,2003-01-03
United States representative,Barney Frank,Q537287,1981-01-03,2013-01-03
United States representative,Ralph Hall,Q966332,1981-01-03,2015-01-03
United States representative,Mike Oxley,Q778922,1981-06-25,2007-01-03
United States representative,Alan Mollohan,Q1234572,1983-01-03,2011-01-03
United States representative,Herbert H. Bateman,Q1608387,1983-01-03,2000-09-11
United States representative,Michael Bilirakis,Q1885893,1983-01-03,2007-01-03
United States representative,John Spratt,Q502028,1983-01-03,2011-01-03
United States representative,Nancy Johnson,Q519074,1983-01-03,2007-01-03
United States representative,John Kasich,Q69319,1983-01-03,2001-01-03
United States representative,Sherwood Boehlert,Q7495500,1983-01-03,2007-01-03
United States representative,Lane Evans,Q907764,1983-01-03,2007-01-03
United States representative,Dan Burton,Q977717,1983-01-03,2003-01-03
United States representative,Jerry Kleczka,Q1687846,1984-04-03,2005-01-03
United States representative,Jim Saxton,Q1335684,1984-11-06,2009-01-03
United States representative,Howard Coble,Q1631754,1985-01-03,2015-01-03
United States representative,Tom DeLay,Q180390,1985-01-03,2006-06-09
United States representative,Jim Kolbe,Q284704,1985-01-03,2003-01-03
United States representative,Paul Kanjorski,Q503348,1985-01-03,2011-01-03
United States representative,Dick Armey,Q781336,1985-01-03,2003-01-03
United States representative,Cass Ballenger,Q1048182,1986,2005
United States representative,Owen B. Pickett,Q1791146,1987,2001
United States representative,Amo Houghton,Q4747436,1987,2005
United States representative,Wally Herger,Q1368417,1987-01-03,2013-01-03
United States representative,Joel Hefley,Q1485805,1987-01-03,2007-01-03
United States representative,Dennis Hastert,Q553626,1987-01-03,2007-11-26
United States representative,Ben Cardin,Q723295,1987-01-03,2007-01-03
United States representative,Richard Baker,Q727361,1987-01-03,2008-02-02
United States representative,Thomas C. Sawyer,Q967900,1987-01-03,2003-01-03
United States representative,Chris Shays,Q1086964,1987-08-18,2009-01-03
United States representative,Jim McDermott,Q321457,1989-01-03,2017-01-03
United States representative,Christopher Cox,Q553335,1989-01-03,2005-08-02
